codigo_sigtap,nome,grupo,subgrupo,forma_organizacao,competencia
0202020258,DOSAGEM DE FATOR X,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames hematológicos e hemostasia,202606
0202020266,DOSAGEM DE FATOR XI,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames hematológicos e hemostasia,202606
0202020274,DOSAGEM DE FATOR XII,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames hematológicos e hemostasia,202606
0202020282,DOSAGEM DE FATOR XIII,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames hematológicos e hemostasia,202606
0202020290,DOSAGEM DE FIBRINOGENIO,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames hematológicos e hemostasia,202606
0202020304,DOSAGEM DE HEMOGLOBINA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames hematológicos e hemostasia,202606
0202020312,DOSAGEM DE HEMOGLOBINA - INSTABILIDADE A 37OC,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames hematológicos e hemostasia,202606
0202020320,DOSAGEM DE HEMOGLOBINA FETAL,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames hematológicos e hemostasia,202606
0202020339,DOSAGEM DE HEMOSSIDERINA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames hematológicos e hemostasia,202606
0202020347,DOSAGEM DE PLASMINOGENIO,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames hematológicos e hemostasia,202606
0202020355,ELETROFORESE DE HEMOGLOBINA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames hematológicos e hemostasia,202606
0202020363,"ERITROGRAMA (ERITROCITOS, HEMOGLOBINA, HEMATOCRITO)",Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames hematológicos e hemostasia,202606
0202020371,HEMATOCRITO,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames hematológicos e hemostasia,202606
0202020380,HEMOGRAMA COMPLETO,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames hematológicos e hemostasia,202606
0202020398,LEUCOGRAMA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames hematológicos e hemostasia,202606
0202020401,PESQUISA DE ATIVIDADE DO COFATOR DE RISTOCETINA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames hematológicos e hemostasia,202606
0202020410,PESQUISA DE CELULAS LE,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames hematológicos e hemostasia,202606
0202020428,PESQUISA DE CORPUSCULOS DE HEINZ,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames hematológicos e hemostasia,202606
0202020436,PESQUISA DE FILARIA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames hematológicos e hemostasia,202606
0202020444,PESQUISA DE HEMOGLOBINA S,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames hematológicos e hemostasia,202606
0202020452,PESQUISA DE PLASMODIOS POR GOTA ESPESSA E ESFREGAÇO,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames hematológicos e hemostasia,202606
0202020460,PESQUISA DE TRIPANOSSOMA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames hematológicos e hemostasia,202606
0202020479,"PROVA DE COMPATIBILIDADE PRE-TRANSFUSIONAL (MEIOS SALINOS, ALBUMINOSO E COOMBS)",Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames hematológicos e hemostasia,202606
0202020487,PROVA DE CONSUMO DE PROTROMBINA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames hematológicos e hemostasia,202606
0202020495,PROVA DE RETRACAO DO COAGULO,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames hematológicos e hemostasia,202606
0202020509,PROVA DO LACO,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames hematológicos e hemostasia,202606
0202020517,RASTREIO P/ DEFICIENCIA DE ENZIMAS ERITROCITARIAS,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames hematológicos e hemostasia,202606
0202020525,TESTE DE AGREGACAO DE PLAQUETAS,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames hematológicos e hemostasia,202606
0202020533,TESTE DE HAM (HEMOLISE ACIDA),Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames hematológicos e hemostasia,202606
0202020541,TESTE DIRETO DE ANTIGLOBULINA HUMANA (TAD),Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames hematológicos e hemostasia,202606
0202020550,DOSAGEM DE PROTEINA C FUNCIONAL,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames hematológicos e hemostasia,202606
0202020568,DOSAGEM DE PROTEINA S FUNCIONAL,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames hematológicos e hemostasia,202606
0202020576,PESQUISA DE ANTICOAGULANTE LÚPICO,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames hematológicos e hemostasia,202606
0202030016,CONTAGEM DE LINFOCITOS B,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030024,CONTAGEM DE LINFOCITOS CD4/CD8,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030032,CONTAGEM DE LINFOCITOS T TOTAIS,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030040,DETECÇÃO DE ÁCIDOS NUCLEICOS DO HIV-1 (QUALITATIVO),Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030059,DETECÇÃO DE RNA DO VÍRUS DA HEPATITE C (QUALITATIVO),Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030067,DETERMINAÇÃO DE COMPLEMENTO (CH50),Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030075,DETERMINAÇÃO DE FATOR REUMATOIDE,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030083,DETERMINAÇÃO QUANTITATIVA DE PROTEÍNA C REATIVA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030091,DOSAGEM DE ALFA-FETOPROTEINA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030105,DOSAGEM DE ANTIGENO PROSTATICO ESPECIFICO (PSA),Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030113,DOSAGEM DE BETA-2-MICROGLOBULINA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030121,DOSAGEM DE COMPLEMENTO C3,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030130,DOSAGEM DE COMPLEMENTO C4,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030148,DOSAGEM DE CRIOAGLUTININA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030156,DOSAGEM DE IMUNOGLOBULINA A (IGA),Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030164,DOSAGEM DE IMUNOGLOBULINA E (IGE),Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030172,DOSAGEM DE IMUNOGLOBULINA G (IGG),Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030180,DOSAGEM DE IMUNOGLOBULINA M (IGM),Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030199,DOSAGEM DE INIBIDOR DE C1-ESTERASE,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030202,DOSAGEM DE PROTEINA C REATIVA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030229,IMUNOELETROFORESE DE PROTEINAS,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030237,IMUNOFENOTIPAGEM DE HEMOPATIAS MALIGNAS (POR MARCADOR),Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030245,PROVA TUBERCULÍNICA (PT),Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030253,PESQUISA DE ANTICORPO IGG ANTICARDIOLIPINA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030261,PESQUISA DE ANTICORPO IGM ANTICARDIOLIPINA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030270,PESQUISA DE ANTICORPOS ANTI-DNA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030288,PESQUISA DE ANTICORPOS ANTI-HELICOBACTER PYLORI,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030296,PESQUISA DE ANTICORPOS ANTI-HIV-1 (WESTERN BLOT/IMUNOBLOT),Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030326,PESQUISA DE ANTICORPOS ANTI-RIBONUCLEOPROTEINA (RNP),Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030334,PESQUISA DE ANTICORPOS ANTI-SCHISTOSOMAS,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030342,PESQUISA DE ANTICORPOS ANTI-SM,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030350,PESQUISA DE ANTICORPOS ANTI-SS-A (RO),Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030369,PESQUISA DE ANTICORPOS ANTI-SS-B (LA),Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030377,PESQUISA DE ANTICORPOS ANTIADENOVIRUS,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030385,PESQUISA DE ANTICORPOS ANTIAMEBAS,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030393,PESQUISA DE ANTICORPOS ANTIASPERGILLUS,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030407,PESQUISA DE ANTICORPOS ANTIBRUCELAS,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030415,PESQUISA DE ANTICORPOS ANTICISTICERCO,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030423,PESQUISA DE ANTICORPOS ANTICLAMIDIA (POR IMUNOFLUORESCENCIA),Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030431,PESQUISA DE ANTICORPOS ANTICORTEX SUPRARENAL,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030440,PESQUISA DE ANTICORPOS ANTIEQUINOCOCOS,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030458,PESQUISA DE ANTICORPOS ANTIESCLERODERMA (SCL 70),Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030466,PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030474,PESQUISA DE ANTICORPOS ANTIESTREPTOLISINA O (ASLO),Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030482,PESQUISA DE ANTICORPOS ANTIFIGADO,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030504,PESQUISA DE ANTICORPOS ANTIGLOMERULO,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030512,PESQUISA DE ANTICORPOS ANTIILHOTA DE LANGERHANS,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030520,PESQUISA DE ANTICORPOS ANTIINSULINA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030539,PESQUISA DE ANTICORPOS ANTILEPTOSPIRAS,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030547,PESQUISA DE ANTICORPOS ANTILISTERIA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030555,PESQUISA DE ANTICORPOS ANTIMICROSSOMAS,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030563,PESQUISA DE ANTICORPOS ANTIMITOCONDRIA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030571,PESQUISA DE ANTICORPOS ANTIMUSCULO ESTRIADO,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030580,PESQUISA DE ANTICORPOS ANTIMUSCULO LISO,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030598,PESQUISA DE ANTICORPOS ANTINUCLEO,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030601,PESQUISA DE ANTICORPOS ANTIPARIETAIS,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030610,PESQUISA DE ANTICORPOS ANTIPLASMODIOS,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030628,PESQUISA DE ANTICORPOS ANTITIREOGLOBULINA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030636,PESQUISA DE ANTICORPOS CONTRA ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (ANTI-HBS),Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030644,PESQUISA DE ANTICORPOS CONTRA ANTIGENO E DO VIRUS DA HEPATITE B (ANTI-HBE),Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030652,PESQUISA DE ANTICORPOS CONTRA HISTOPLASMA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030660,PESQUISA DE ANTICORPOS CONTRA O SPOROTRIX SCHENKII,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030687,PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE D (ANTI-HDV),Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030695,PESQUISA DE ANTICORPOS CONTRA O VIRUS DO SARAMPO,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
0202030709,PESQUISA DE ANTICORPOS CONTRA PARACOCCIDIOIDES BRASILIENSIS,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames sorológicos e imunológicos,202606
